vl_remun_media_nom,vl_remun_media_sm,vl_remun_dezembro_nom,vl_remun_dezembro_sm,qtd_hora_contr,vl_ultima_remuneracao_ano,vl_salario_contratual
1124.16,1.12,1170.0,1.17,44,1170.0,11.7
1650.44,1.65,1688.4,1.69,44,1688.4,1478.07
8825.25,8.83,9349.98,9.36,40,9349.98,6994.14
2006.24,2.0,0.0,0.0,44,1996.0,14.31
1497.0,1.5,1497.0,1.5,43,1497.0,14.97
1318.66,1.32,1318.66,1.32,44,1318.66,1318.66
1164.91,1.16,0.0,0.0,30,938.41,11.2
2124.92,2.12,2329.47,2.33,44,2329.47,2173.5
420.0,0.42,420.0,0.42,8,126.0,2.52
2803.86,2.8,2669.0,2.67,40,2669.0,26.69
2803.86,2.8,2669.0,2.67,40,2669.0,26.69
1828.29,1.82,2010.13,2.01,44,2010.13,1858.69
3180.51,3.18,4964.13,4.97,13,4964.13,0.0
11710.67,11.73,12016.33,12.04,40,12016.33,13501.49
3581.95,3.58,4155.27,4.16,44,4155.27,3155.67
3616.55,3.61,4063.23,4.07,36,4063.23,2680.7
2076.92,2.08,0.0,0.0,1,900.0,7.5
2788.06,2.79,3265.01,3.27,44,3265.01,2798.58
1267.12,1.26,1267.12,1.26,36,1267.12,1267.12
1013.86,1.01,0.0,0.0,1,100.8,0.6
1466.39,1.46,0.0,0.0,44,1298.65,1248.48
2471.89,2.47,2435.0,2.43,44,2435.0,2489.42
3186.15,3.18,3224.38,3.23,40,3224.38,2642.94
12582.67,12.6,12272.12,12.29,40,12272.12,12272.12
1475.88,1.47,1488.75,1.49,44,1488.75,15.0
1423.75,1.42,0.0,0.0,44,1423.75,1178.32
1250.5,1.24,0.0,0.0,44,1273.66,1178.32
1475.88,1.47,1488.75,1.49,44,1488.75,15.0
1423.75,1.42,0.0,0.0,44,1423.75,1178.32
1250.5,1.24,0.0,0.0,44,1273.66,1178.32
1569.76,1.56,1821.01,1.82,44,1821.01,1644.06
4165.8,4.16,4356.18,4.36,40,4356.18,3457.29
4165.8,4.16,4356.18,4.36,40,4356.18,3457.29
1380.24,1.38,0.0,0.0,44,472.23,1402.65
1380.24,1.38,0.0,0.0,44,472.23,1402.65
1380.24,1.38,0.0,0.0,44,472.23,1402.65
12596.05,12.61,18408.18,18.44,40,18408.18,12272.12
1115.0,1.11,0.0,0.0,44,1115.0,11.15
1242.46,1.24,1462.5,1.46,44,1462.5,11.7
1115.0,1.11,0.0,0.0,44,1115.0,11.15
1242.46,1.24,1462.5,1.46,44,1462.5,11.7
2200.0,2.2,2200.0,2.2,44,2200.0,22.0
3177.49,3.18,3235.4,3.24,40,3235.4,2488.77
3818.49,3.82,4285.37,4.29,42,4285.37,2332.59
4519.69,4.52,4689.09,4.69,44,4689.09,3812.27
2101.44,2.1,2255.54,2.26,15,1428.51,4.62
2440.91,2.44,0.0,0.0,15,1749.76,4.62
1089.76,1.08,1102.78,1.1,44,1102.78,1060.37
1089.76,1.08,1102.78,1.1,44,1102.78,1060.37
1307.92,1.3,1302.45,1.3,40,1302.45,1269.65
1307.92,1.3,1302.45,1.3,40,1302.45,1269.65
2578.2,2.58,2557.74,2.56,40,2557.74,2557.74
2557.74,2.56,0.0,0.0,40,2557.74,2557.74
1561.0,1.56,0.0,0.0,44,104.06,11.15
1267.12,1.26,1267.12,1.26,36,1267.12,1267.12
3521.11,3.52,3425.95,3.43,44,3425.95,3425.95
2937.71,2.94,2937.71,2.94,40,2937.71,2937.71
2937.71,2.94,2937.71,2.94,40,2937.71,2937.71
1423.99,1.42,1456.0,1.45,44,1456.0,14.56
5684.14,5.69,5287.57,5.29,30,3348.8,4.62
2413.92,2.41,0.0,0.0,44,2483.59,2214.52
2475.84,2.47,2302.02,2.3,44,2302.02,2214.52
0.0,0.0,0.0,0.0,44,,1103.33
1361.44,1.35,0.0,0.0,44,1383.84,1346.26
5698.38,5.7,6955.09,6.96,40,6955.09,9642.01
5698.38,5.7,6955.09,6.96,40,6955.09,9642.01
7054.07,7.06,10659.1,10.68,40,10659.1,7994.33
7054.07,7.06,10659.1,10.68,40,10659.1,7994.33
7054.07,7.06,10659.1,10.68,40,10659.1,7994.33
7054.07,7.06,10659.1,10.68,40,10659.1,7994.33
1350.4,1.35,1485.04,1.48,44,1485.04,1285.44
5842.21,5.85,6099.76,6.11,40,6099.76,4518.35
5842.21,5.85,6099.76,6.11,40,6099.76,4518.35
1243.55,1.24,1235.04,1.23,44,1235.04,1156.09
1132.52,1.13,0.0,0.0,30,608.4,21.77
2478.12,2.47,2466.32,2.47,42,2466.32,2466.32
873.74,0.86,547.7,0.54,40,547.7,13.15
2309.35,2.3,2571.91,2.57,40,2571.91,1471.71
5321.01,5.32,5367.17,5.37,40,5367.17,5367.17
1088.94,1.08,1062.37,1.06,44,283.3,1097.8
1507.96,1.5,1554.01,1.55,44,1554.01,1507.96
0.0,0.0,0.0,0.0,44,,1387.39
1112.74,1.1,1114.9,1.11,22,1114.9,1114.9
1112.74,1.1,1114.9,1.11,22,1114.9,1114.9
1068.15,1.06,1095.47,1.09,44,1095.47,1083.7
1348.74,1.34,1361.77,1.36,44,1361.77,1361.77
2241.32,2.24,2584.87,2.59,44,2584.87,2297.85
2703.02,2.7,2629.97,2.63,42,2629.97,2629.97
1072.46,1.06,0.0,0.0,36,1045.8,1005.58
1488.61,1.48,1474.58,1.47,36,1474.58,1412.27
1483.86,1.48,1505.7,1.5,44,1505.7,1315.94
1483.86,1.48,1505.7,1.5,44,1505.7,1315.94
1483.86,1.48,1505.7,1.5,44,1505.7,1315.94
6650.02,6.66,6837.25,6.85,40,6837.25,6837.25
2942.92,2.94,2966.68,2.97,44,2966.68,21.0
3462.41,3.46,3271.16,3.27,44,3271.16,3260.1
0.0,0.0,0.0,0.0,44,,1077.84
1146.8,1.14,1128.81,1.13,44,1128.81,9.98
1507.59,1.5,1529.8,1.53,44,1529.8,1110.72
1167.13,1.16,0.0,0.0,44,1167.13,1306.49
1394.44,1.39,0.0,0.0,44,1400.0,14.0
3160.03,3.16,3670.68,3.67,40,3670.68,2672.29
1799.12,1.8,1977.0,1.98,40,1977.0,13.77
1799.12,1.8,1977.0,1.98,40,1977.0,13.77
620.0,0.62,0.0,0.0,44,434.0,868.22
3405.52,3.4,0.0,0.0,40,3388.83,3388.83
1844.53,1.84,0.0,0.0,44,1760.69,1760.69
1321.89,1.32,1387.58,1.39,44,1387.58,13.0
1545.0,1.54,1545.0,1.54,44,1545.0,15.45
1387.5,1.39,1387.5,1.39,40,1387.5,1387.5
1387.5,1.39,1387.5,1.39,40,1387.5,1387.5
2002.56,1.99,1933.44,1.93,20,1933.44,1737.45
1500.22,1.5,0.0,0.0,35,2019.6,2019.6
3050.0,3.05,0.0,0.0,44,3100.0,31.0
1341.81,1.33,1306.46,1.3,44,1306.46,1259.85
1057.5,1.05,0.0,0.0,44,360.0,12.0
5740.81,5.75,5740.81,5.75,40,5740.81,3081.48
5740.81,5.75,5740.81,5.75,40,5740.81,3081.48
1231.2,1.23,0.0,0.0,44,79.43,1231.2
4491.1,4.49,6425.01,6.43,44,6425.01,4315.3
4491.1,4.49,6425.01,6.43,44,6425.01,4315.3
4491.1,4.49,6425.01,6.43,44,6425.01,4315.3
2145.0,2.14,2145.0,2.14,44,2145.0,21.45
1204.97,1.2,0.0,0.0,40,213.0,1278.01
1643.98,1.64,2212.65,2.21,44,2212.65,15.0
7391.56,7.4,11353.95,11.37,40,11353.95,7569.3
4754.28,4.76,4834.86,4.84,30,3062.08,4.62
1195.96,1.19,1236.93,1.23,44,1236.93,1184.45
1256.97,1.25,0.0,0.0,44,671.92,1185.6
1195.96,1.19,1236.93,1.23,44,1236.93,1184.45
1256.97,1.25,0.0,0.0,44,671.92,1185.6
5713.66,5.71,6550.38,6.56,24,6550.38,31.87
3906.36,3.91,0.0,0.0,36,4509.07,23.29
1731.26,1.73,0.0,0.0,44,2465.1,1539.04
4754.28,4.76,4834.86,4.84,30,3062.08,4.62
1296.3,1.29,1327.1,1.32,44,1327.1,11.54
1385.34,1.38,972.76,0.97,13,972.76,14.28
2241.58,2.24,2181.0,2.18,0,2181.0,21.81
3028.04,3.02,0.0,0.0,44,164.38,1232.83
3028.04,3.02,0.0,0.0,44,164.38,1232.83
864.0,0.86,0.0,0.0,44,472.23,1049.4
1200.0,1.2,1200.0,1.2,44,1200.0,12.0
5346.81,5.35,5408.8,5.41,40,5408.8,3081.48
2183.46,2.18,0.0,0.0,44,2239.46,14.97
2870.16,2.87,2853.61,2.85,44,2853.61,21.91
1464.32,1.46,1506.81,1.5,44,1506.81,1382.39
1369.81,1.36,1433.72,1.43,44,1433.72,1119.85
1194.05,1.19,0.0,0.0,44,1194.05,1194.05
1139.79,1.13,1375.17,1.37,44,1375.17,1123.75
4771.78,4.77,5287.57,5.29,30,3348.8,4.62
2448.46,2.44,2634.11,2.63,40,2634.11,2634.11
2448.46,2.44,2634.11,2.63,40,2634.11,2634.11
2448.46,2.44,2634.11,2.63,40,2634.11,2634.11
2945.75,2.94,3236.35,3.24,44,3236.35,1141.8
2825.02,2.82,2851.8,2.85,24,2851.8,14.55
2798.57,2.8,2798.58,2.8,44,2798.58,2798.58
1232.14,1.23,0.0,0.0,44,1125.0,12.5
2798.57,2.8,2798.58,2.8,44,2798.58,2798.58
1232.14,1.23,0.0,0.0,44,1125.0,12.5
1501.99,1.5,0.0,0.0,44,406.37,1121.23
1581.2,1.57,0.0,0.0,44,1648.12,1481.66
1823.27,1.82,2330.42,2.33,36,2330.42,1401.85
1040.89,1.03,0.0,0.0,6,197.58,33.87
1617.2,1.62,1617.2,1.62,40,1617.2,1617.2
1058.83,1.06,0.0,0.0,44,400.64,1717.02
2983.56,2.98,3097.53,3.1,44,3097.53,1991.43
1223.2,1.22,1191.09,1.19,36,1191.09,1267.12
5063.07,5.06,4679.03,4.68,40,4679.03,4679.03
1132.58,1.13,0.0,0.0,44,906.07,1077.84
1539.72,1.53,1546.7,1.54,44,1546.7,1186.46
1539.72,1.53,1546.7,1.54,44,1546.7,1186.46
1539.72,1.53,1546.7,1.54,44,1546.7,1186.46
1341.66,1.34,1800.0,1.8,44,1800.0,18.0
1800.93,1.8,0.0,0.0,44,1738.6,13.39
1444.94,1.44,1463.96,1.46,44,1463.96,1449.47
4420.91,4.42,4304.17,4.31,44,4304.17,3248.34
1192.21,1.19,0.0,0.0,44,1198.87,1198.87
14133.49,14.15,13751.51,13.77,40,13751.51,13751.51
16406.59,16.43,19183.0,19.22,30,19183.0,3613.97
1995.43,1.99,2211.69,2.21,36,2211.69,14.41
1995.43,1.99,2211.69,2.21,36,2211.69,14.41
1646.68,1.64,1655.55,1.65,44,1048.52,1655.56
1207.22,1.2,0.0,0.0,44,38.09,1180.73
2466.6,2.46,2372.35,2.37,23,2372.35,14.96
2145.0,2.14,2145.0,2.14,44,2145.0,21.45
1073.8,1.07,0.0,0.0,40,1073.8,1706.84
964.98,0.96,1555.78,1.55,20,1555.78,5.5
3238.46,3.23,3278.97,3.28,44,3278.97,3278.97
4218.24,4.22,4165.0,4.17,40,4165.0,41.65
0.0,0.0,0.0,0.0,44,,1359.66
1112.34,1.11,0.0,0.0,44,36.27,1124.47
1127.56,1.12,1192.11,1.19,44,1192.11,1051.04
1261.46,1.26,1248.48,1.25,44,1248.48,11.55
3491.92,3.49,3056.94,3.06,44,3056.94,30.0
5121.39,5.12,5287.57,5.29,30,3348.8,4.62
0.0,0.0,0.0,0.0,30,,1033.44
1277.09,1.27,1191.37,1.19,44,1191.37,1315.97
1539.75,1.53,0.0,0.0,44,1483.08,1140.83
3878.25,3.88,3625.07,3.63,36,3625.07,2829.08
3631.35,3.63,0.0,0.0,36,3677.8,2829.08
2151.06,2.15,2222.03,2.22,44,2222.03,1992.34
1942.38,1.94,0.0,0.0,44,1705.7,1576.67
1229.39,1.23,1240.79,1.24,44,1240.79,12.18
1302.1,1.29,1333.91,1.33,44,1333.91,1184.45
1302.1,1.29,1333.91,1.33,44,1333.91,1184.45
1684.65,1.68,1666.01,1.66,44,1666.01,1666.01
2211.6,2.2,0.0,0.0,44,2145.0,20.62
2639.96,2.64,2779.46,2.78,40,2779.46,12.85
1041.92,1.04,1018.3,1.02,44,1018.3,1018.3
1959.26,1.95,0.0,0.0,44,1921.36,1812.6
770.0,0.77,0.0,0.0,25,770.0,0.07
965.8,0.96,0.0,0.0,44,96.58,9.98
1772.16,1.77,1772.17,1.77,44,1772.17,1772.17
27601.89,27.65,27369.67,27.42,40,27369.67,27369.67
1672.45,1.67,1369.88,1.37,44,1369.88,1541.99
5387.18,5.39,5405.16,5.41,40,5405.16,4126.08
2315.69,2.32,0.0,0.0,44,1389.41,1781.3
0.0,0.0,0.0,0.0,44,,1845.58
0.0,0.0,0.0,0.0,44,,1845.58
0.0,0.0,0.0,0.0,44,,1845.58
1898.65,1.89,2144.02,2.14,15,1357.88,4.62
5050.62,5.05,5131.22,5.14,40,5131.22,3538.77
1570.73,1.57,0.0,0.0,44,180.16,11.15
0.0,0.0,0.0,0.0,44,,2206.78
4066.4,4.07,0.0,0.0,30,956.8,4.62
2447.05,2.44,2488.77,2.49,40,2488.77,2488.77
2447.05,2.44,2488.77,2.49,40,2488.77,2488.77
1237.52,1.24,0.0,0.0,44,41.25,9.98
1499.6,1.5,1499.6,1.5,44,1499.6,12.5
1475.0,1.47,1475.0,1.47,40,1475.0,14.75
1278.39,1.27,0.0,0.0,44,1260.0,12.0
1684.21,1.68,2176.04,2.18,44,2176.04,0.0
1684.21,1.68,2176.04,2.18,44,2176.04,0.0
1306.46,1.3,1306.47,1.3,44,1306.47,1306.47
5049.0,5.05,0.0,0.0,40,5049.0,50.49
1663.2,1.66,0.0,0.0,44,1663.2,15.84
3677.39,3.68,3765.89,3.77,30,3765.89,3418.67
3677.39,3.68,3765.89,3.77,30,3765.89,3418.67
3677.39,3.68,3765.89,3.77,30,3765.89,3418.67
3677.39,3.68,3765.89,3.77,30,3765.89,3418.67
3226.12,3.22,3214.03,3.22,44,3214.03,15.21
0.0,0.0,0.0,0.0,35,,0.0
1068.75,1.06,1057.62,1.05,44,1057.62,1057.62
0.0,0.0,0.0,0.0,44,,1858.01
2266.7,2.26,0.0,0.0,44,1952.21,1952.21
1238.01,1.23,0.0,0.0,36,1112.14,1102.81
2132.82,2.13,2100.0,2.1,40,2100.0,21.0
1118.7,1.12,929.15,0.93,44,929.15,10.28
5103.94,5.11,4575.85,4.58,30,2898.04,4.62
1420.05,1.42,980.65,0.98,44,980.65,16.0
2637.8,2.63,2668.61,2.67,44,2668.61,2541.53
2030.0,2.03,2030.0,2.03,44,2030.0,20.0
614.89,0.61,0.0,0.0,44,539.9,25.71
1455.96,1.45,1442.4,1.44,44,1442.4,22.0
7051.56,7.06,9116.33,9.13,40,9116.33,6837.25
4262.01,4.26,3998.48,4.0,12,3998.48,50.63
0.0,0.0,0.0,0.0,44,50.0,15.0
2761.5,2.75,2969.82,2.97,44,2969.82,2784.21
2204.58,2.2,2145.0,2.14,44,2145.0,21.45
2204.58,2.2,2145.0,2.14,44,2145.0,21.45
1507.89,1.5,1446.77,1.44,44,1446.77,1259.54
1752.29,1.75,1731.0,1.73,44,1731.0,17.31
1235.24,1.23,0.0,0.0,36,1219.81,1185.15
1235.24,1.23,0.0,0.0,36,1219.81,1185.15
1221.9,1.22,0.0,0.0,44,162.92,1221.91
1239.32,1.23,1139.92,1.14,44,1139.92,14.1
2048.68,2.04,2762.25,2.76,44,2762.25,1478.7
1584.82,1.58,1432.82,1.43,44,1432.82,12.4
941.76,0.94,891.13,0.89,24,891.13,891.13
1398.46,1.4,0.0,0.0,44,419.54,1198.87
1285.91,1.28,1228.38,1.23,44,1228.38,1232.94
1600.0,1.6,1600.0,1.6,44,1600.0,16.0
643.17,0.64,0.0,0.0,36,136.93,10.27
1590.11,1.58,1214.03,1.21,0,1214.03,1401.85
1285.24,1.28,0.0,0.0,44,48.53,1164.8
1311.15,1.31,1311.15,1.31,44,1311.15,1311.15
1155.0,1.15,0.0,0.0,44,962.5,11.55
1155.0,1.15,0.0,0.0,44,962.5,11.55
1155.0,1.15,0.0,0.0,44,962.5,11.55
1287.61,1.29,0.0,0.0,44,729.65,1127.38
1300.0,1.3,1300.0,1.3,44,1300.0,10.0
1512.12,1.51,0.0,0.0,44,1512.12,1212.12
1764.45,1.76,1740.9,1.74,40,1740.9,8.29
1913.23,1.91,973.94,0.97,6,973.94,48.31
3446.79,3.44,3873.81,3.88,15,3873.81,27.15
2002.3,2.0,2139.46,2.14,30,2139.46,12.99
1959.57,1.95,0.0,0.0,30,1767.22,1838.3
1564.27,1.56,1575.0,1.57,44,1575.0,15.75
1354.83,1.35,0.0,0.0,44,812.9,14.0
0.0,0.0,0.0,0.0,30,,29.55
1783.41,1.78,0.0,0.0,19,1783.41,1752.8
1513.6,1.51,0.0,0.0,44,756.8,6.88
2263.1,2.26,3220.0,3.22,44,3220.0,28.0
1201.53,1.2,0.0,0.0,36,1140.44,1185.16
1255.05,1.24,1267.12,1.26,36,1267.12,1267.12
0.0,0.0,0.0,0.0,44,,1156.09
6625.81,6.63,7089.59,7.1,44,7089.59,6113.06
2209.93,2.2,2358.13,2.36,36,2358.13,1666.1
1795.36,1.79,2074.5,2.07,36,2074.5,1706.84
1083.11,1.08,1065.18,1.06,44,1065.18,621.3
4074.66,4.08,3857.51,3.86,30,3857.51,1041.9
2224.93,2.22,2263.04,2.26,30,2263.04,13.5
1271.46,1.26,1310.58,1.31,34,1310.58,1310.58
1120.94,1.12,0.0,0.0,30,1182.15,1108.7
1534.53,1.53,2163.05,2.16,44,2163.05,1405.75
1639.07,1.63,1678.81,1.68,44,1678.81,1678.81
1639.07,1.63,1678.81,1.68,44,1678.81,1678.81
1649.89,1.64,0.0,0.0,44,1654.27,0.0
11046.02,11.06,11383.66,11.4,44,11383.66,6078.71
11046.02,11.06,11383.66,11.4,44,11383.66,6078.71
1097.52,1.09,1090.0,1.09,36,1090.0,10.9
3418.65,3.41,0.0,0.0,42,1815.84,3458.74
1323.83,1.32,1363.64,1.36,44,1363.64,11.55
1438.09,1.43,1372.61,1.37,44,1372.61,1372.61
3322.7,3.32,0.0,0.0,44,3322.7,2373.36
3322.7,3.32,0.0,0.0,44,3322.7,2373.36
3409.43,3.41,0.0,0.0,44,3413.09,2437.92
1948.21,1.95,0.0,0.0,44,1948.21,1948.21
326.08,0.32,0.0,0.0,0,326.08,5.32
1184.91,1.18,1114.67,1.11,44,1114.67,1104.4
1256.7,1.25,1503.6,1.5,44,1503.6,13.67
1996.0,2.0,0.0,0.0,40,1996.0,19.96
1105.28,1.1,0.0,0.0,40,1014.62,1413.83
4509.93,4.51,4561.24,4.57,40,4561.24,13.35
8219.66,8.23,11852.39,11.87,40,11852.39,7431.86
8219.66,8.23,11852.39,11.87,40,11852.39,7431.86
8219.66,8.23,11852.39,11.87,40,11852.39,7431.86
2703.02,2.7,2629.97,2.63,42,2629.97,2629.97
1520.76,1.52,0.0,0.0,44,1663.33,14.97
2892.39,2.89,2744.5,2.75,44,2744.5,2744.5
5156.37,5.16,5632.88,5.64,44,5632.88,4332.51
2474.94,2.47,2662.27,2.66,44,2662.27,2047.9
1505.82,1.5,0.0,0.0,44,1505.82,1158.32
1292.54,1.29,1306.35,1.3,36,1306.35,1287.5
1242.86,1.24,0.0,0.0,40,342.86,12.0
4754.28,4.76,4834.86,4.84,15,3062.08,4.62
1770.0,1.77,0.0,0.0,44,1770.0,17.7
1770.0,1.77,1770.0,1.77,44,1770.0,17.7
989.68,0.99,1047.9,1.05,44,1047.9,9.98
1067.34,1.06,1088.48,1.09,30,1088.48,1088.48
2389.23,2.38,2399.69,2.4,36,2399.69,2399.69
8835.9,8.84,8798.82,8.81,40,8798.82,8798.82
1085.31,1.08,1081.5,1.08,44,1081.5,1081.5
2209.72,2.2,2145.0,2.14,44,2145.0,20.62
2209.72,2.2,2145.0,2.14,44,2145.0,20.62
4487.99,4.49,0.0,0.0,40,4166.7,18.99
4606.01,4.61,4602.27,4.61,40,4602.27,19.37
7769.29,7.78,0.0,0.0,0,7165.32,59.71
8259.07,8.27,8522.96,8.54,0,8522.96,61.8
0.0,0.0,0.0,0.0,44,,1747.58
1362.43,1.35,1039.84,1.04,44,1039.84,1747.58
0.0,0.0,0.0,0.0,44,,130.0
1385.17,1.38,1571.44,1.57,44,1571.44,1198.87
4707.03,4.71,3911.98,3.91,44,3911.98,32.34
1822.05,1.82,1778.0,1.78,44,1778.0,17.1
7560.0,7.57,0.0,0.0,44,7560.0,54.0
8806.94,8.81,9727.78,9.74,44,9727.78,6071.43
7518.02,7.52,0.0,0.0,44,7560.0,54.0
2638.51,2.63,2600.0,2.6,44,2600.0,26.0
2638.51,2.63,2600.0,2.6,44,2600.0,26.0
8498.37,8.5,10897.17,10.91,40,10897.17,8172.88
3353.13,3.35,3396.7,3.4,40,3396.7,2333.46
3353.13,3.35,3396.7,3.4,40,3396.7,2333.46
1772.58,1.77,0.0,0.0,44,1772.58,1772.58
3462.84,3.46,3511.96,3.51,44,3511.96,3511.96
1744.08,1.74,2793.86,2.79,44,2793.86,2558.52
1537.23,1.54,0.0,0.0,44,1537.23,11.55
1645.6,1.64,0.0,0.0,44,2069.35,11.55
2127.36,2.12,2925.76,2.93,44,2925.76,2925.76
1316.14,1.31,1305.93,1.3,42,1305.93,1267.12
1960.22,1.96,1978.03,1.98,44,1978.03,18.0
5293.87,5.3,5053.13,5.06,30,3200.32,4.62
2574.86,2.57,0.0,0.0,40,2597.75,2277.55
2574.86,2.57,0.0,0.0,40,2597.75,2277.55
2574.86,2.57,0.0,0.0,40,2597.75,2277.55
2574.86,2.57,0.0,0.0,40,2597.75,2277.55
2574.86,2.57,0.0,0.0,40,2597.75,2277.55
2574.86,2.57,0.0,0.0,40,2597.75,2277.55
1204.17,1.2,517.95,0.51,44,517.95,1848.6
2478.23,2.47,2514.53,2.51,15,1592.54,4.62
1166.12,1.16,0.0,0.0,44,1166.12,1390.37
1453.84,1.45,0.0,0.0,44,1260.0,1246.15
1392.0,1.39,1390.37,1.39,44,1390.37,1390.37
4099.92,4.1,4343.24,4.35,40,4343.24,4109.82
1458.53,1.45,1224.18,1.22,30,1224.18,12.99
1112.92,1.1,1115.74,1.11,12,1115.74,17.71
0.0,0.0,0.0,0.0,0,119.64,5.32
5821.89,5.82,6116.64,6.12,40,6116.64,3081.48
1067.03,1.06,1243.13,1.24,36,1243.13,11.7
4817.63,4.82,4806.35,4.81,40,4806.35,4806.35
1222.9,1.22,1300.76,1.3,44,1300.76,12.48
5932.69,5.94,6338.97,6.35,40,6338.97,4518.35
2204.58,2.2,2145.0,2.14,44,2145.0,21.45
1318.63,1.32,1318.64,1.32,44,1318.64,1318.64
0.0,0.0,0.0,0.0,44,,15.0
1124.46,1.12,1124.46,1.12,44,1124.46,1124.46
4473.31,4.47,4253.03,4.26,40,4253.03,4164.8
1148.84,1.14,1162.01,1.16,40,1162.01,1040.63
5178.96,5.18,5287.57,5.29,30,3348.8,4.62
5178.96,5.18,5287.57,5.29,30,3348.8,4.62
0.0,0.0,0.0,0.0,44,119.98,25.71
3529.63,3.53,4403.17,4.41,30,2788.68,4.62
2191.15,2.18,2145.0,2.14,44,2145.0,20.62
2191.15,2.18,2145.0,2.14,44,2145.0,20.62
1969.59,1.97,0.0,0.0,44,1969.6,1769.99
1969.57,1.97,1969.6,1.97,44,1969.6,17.7
1260.43,1.25,0.0,0.0,44,1631.42,1229.55
1081.2,1.08,1081.2,1.08,30,1081.2,1081.2
1453.56,1.45,0.0,0.0,44,242.26,11.15
1778.82,1.77,1842.54,1.84,44,1842.54,1615.04
1335.32,1.33,1293.6,1.29,36,1293.6,1294.8
1335.32,1.33,1293.6,1.29,36,1293.6,1294.8
1265.72,1.26,1239.06,1.24,44,1239.06,1239.06
1168.57,1.16,1133.93,1.13,44,1133.93,1133.93
2013.32,2.01,2404.64,2.4,44,2404.64,14.1
2013.32,2.01,2404.64,2.4,44,2404.64,14.1
1267.11,1.26,0.0,0.0,36,1267.12,1267.12
2105.33,2.1,2105.33,2.1,44,2105.33,2105.33
2937.74,2.94,2937.71,2.94,40,2937.71,2937.71
2937.74,2.94,2937.71,2.94,40,2937.71,2937.71
2937.74,2.94,2937.71,2.94,40,2937.71,2937.71
3006.42,3.01,3107.49,3.11,44,3107.49,2959.51
9674.77,9.69,11355.21,11.37,40,11355.21,8516.41
9674.77,9.69,11355.21,11.37,40,11355.21,8516.41
9674.77,9.69,11355.21,11.37,40,11355.21,8516.41
2132.0,2.12,0.0,0.0,44,2145.0,20.62
1354.16,1.35,0.0,0.0,44,1083.33,13.0
1296.0,1.29,0.0,0.0,44,2160.0,10.8
1296.0,1.29,0.0,0.0,44,2160.0,10.8
9134.39,9.15,10218.6,10.23,44,10218.6,8843.02
1835.0,1.83,2040.0,2.04,44,2040.0,18.0
2523.69,2.52,2490.69,2.49,44,2490.69,1828.34
7001.98,7.01,7692.14,7.7,40,7692.14,7692.14
7001.98,7.01,7692.14,7.7,40,7692.14,7692.14
1170.97,1.17,1159.62,1.16,44,1159.62,1104.4
2158.47,2.15,2091.13,2.09,44,2091.13,1306.47
3286.8,3.29,3829.54,3.83,20,3829.54,24.07
2208.04,2.21,0.0,0.0,20,4383.52,23.61
2334.67,2.33,2661.42,2.66,36,2661.42,1171.24
1637.97,1.63,0.0,0.0,44,79.84,9.98
1243.56,1.24,1580.64,1.58,36,1580.64,1077.84
1221.97,1.22,0.0,0.0,44,1200.0,12.0
2479.33,2.48,3182.15,3.18,36,3182.15,1773.54
1272.6,1.27,0.0,0.0,44,1297.8,12.6
1890.55,1.88,2072.41,2.07,44,2072.41,14.61
5231.26,5.23,5679.38,5.69,44,5679.38,4465.82
1313.37,1.31,1313.37,1.31,44,963.14,1077.84
1014.88,1.01,1014.88,1.01,44,1014.88,1014.88
3788.28,3.79,2901.6,2.9,44,2901.6,13.8
1387.4,1.39,0.0,0.0,44,138.74,1387.4
1387.4,1.39,0.0,0.0,44,138.74,1387.4
2635.75,2.63,2770.14,2.77,44,2770.14,2808.69
1060.8,1.06,0.0,0.0,44,1060.8,1060.8
1694.72,1.69,3286.67,3.29,44,3286.67,29.0
1694.72,1.69,3286.67,3.29,44,3286.67,29.0
1694.72,1.69,3286.67,3.29,44,3286.67,29.0
1694.72,1.69,3286.67,3.29,44,3286.67,29.0
1721.93,1.72,0.0,0.0,44,1486.91,10.8
1461.72,1.46,0.0,0.0,40,280.0,14.0
1721.93,1.72,0.0,0.0,44,1486.91,10.8
1461.72,1.46,0.0,0.0,40,280.0,14.0
5726.13,5.73,0.0,0.0,40,5726.13,5726.13
0.0,0.0,0.0,0.0,44,,11.7
1058.42,1.06,0.0,0.0,44,1058.42,12.03
1374.24,1.37,0.0,0.0,44,959.84,1563.16
5130.64,5.13,5147.76,5.15,40,5147.76,3929.6
5197.16,5.2,5262.4,5.27,30,5262.4,4.62
2621.23,2.62,2408.0,2.41,40,2408.0,24.08
1793.49,1.79,1631.82,1.63,35,1631.82,1631.82
3463.67,3.46,3595.84,3.6,40,3595.84,2154.04
2262.83,2.26,2442.87,2.44,44,2442.87,1630.93
1841.87,1.84,1846.39,1.85,44,1846.39,1828.11
1717.09,1.71,409.04,0.4,44,409.04,1185.6
0.0,0.0,0.0,0.0,36,,1318.66
4324.5,4.32,4337.75,4.34,30,4337.75,3159.03
2034.05,2.03,1371.4,1.37,16,1371.4,27.21
5122.04,5.12,5976.04,5.98,0,5976.04,4867.43
1153.05,1.15,0.0,0.0,44,257.69,1104.4
1114.69,1.11,1102.81,1.1,30,1102.81,1102.81
1416.96,1.41,1416.96,1.41,44,1369.73,1124.45
1488.94,1.48,1347.19,1.34,30,1347.19,1347.19
